"cancer_abs"	"lympho_abs"	"myelo_abs"	"stroma_abs"	"Bcells_abs"	"NK_abs"	"PlasmaCells_abs"	"Tcells_abs"	"CD8_abs"	"CD4_abs"	"Tgd_abs"	"CD8_naive_abs"	"CM_CD8_abs"	"EM_CD8_abs"	"EMRA_CD8_abs"	"Th1_abs"	"Th2_abs"	"Th17_abs"	"Treg_abs"	"Tfh_abs"	"dendritic_abs"	"granulocytes_abs"	"macro_abs"	"monocytes_abs"	"plasmacytoid_abs"	"M1_abs"	"M2_abs"
"GSM1683850"	0.414339356417517	0.0244138742062899	0.00638514336591184	-2.1224356518961e-18	-1.37887299598454e-19	0.000164558977643548	0.023073173705442	0.00117614152320444	0.00112757052053513	4.85710026693121e-05	2.04028031137386e-21	1.55812914660515e-05	8.20172077397497e-22	3.29897112032605e-05	2.8224033662162e-21	-6.094562600565e-20	0.000787862261354825	-2.93475810649978e-22	0.000332032818166523	7.67544101377749e-06	0.000392701165143028	0.000183342544058277	0.00432393617090569	0.00136086257966604	0.000124300906138805	2.16384126286657e-21	0.00432393617090572
"GSM1683852"	0.811118097320661	-3.23593310574264e-17	0.0418573877729611	0.147024514906383	-1.80715019509162e-17	-1.26026723955807e-18	-7.52549325221473e-18	-5.5020686147374e-18	-5.25012867286757e-18	-2.51939941869822e-19	9.54456759242015e-36	3.85596347570335e-36	-6.15908144464913e-20	-1.90349127423331e-19	-7.01007536445943e-35	-1.5111982155696e-18	-3.6645205345501e-18	3.89617389679211e-35	-7.44099227478774e-20	5.34028452397982e-50	0.00231414855589462	0.00211005400192546	0.0275648351597645	0.00877097539862183	0.00109737465675467	0.0275648351597646	-1.06214660366765e-20
"GSM1683853"	0.368139546411356	0.0145072385203323	0.00608864559221232	0.0241211449715542	-3.23457264955873e-20	0.00015791303426638	0.0135365371578266	0.000812788328239291	0.000776223821126425	3.65645071128658e-05	1.16080465113281e-21	1.17701023344804e-05	7.64598785021152e-23	2.47944047783853e-05	2.51822836567167e-22	5.23914850949292e-21	0.000465574415596402	-1.04985626142995e-21	0.000305990163719986	4.65924181003838e-06	0.000219280549476811	0.000147924240101358	0.00359827578582243	0.00198691346956903	0.000136251547242691	0.00202792672964097	0.00157034905618145
"GSM1683856"	0.650732937935616	1.03573897478243e-15	0.0759406522702637	0.273326409794225	0	8.28823394346611e-18	9.87576169892696e-16	3.98745709462675e-17	3.83775379746702e-17	9.34287433062506e-19	5.62745538534759e-19	2.19046843295219e-36	1.71578291363394e-37	9.34287433062506e-19	1.32928518315309e-34	1.17841250559957e-33	1.78129581328688e-17	0	2.03186456093161e-17	2.45934232485359e-19	0.00138851896553984	0.0044487533025294	0.0584972837767871	0.0104888011704565	0.00111729505495067	0.0584972837767875	6.60378947980394e-18
"GSM1683857"	0.668389844695861	0.00130090884168652	0.0239652073957411	0.129550594797934	-1.16412551533808e-20	1.22167764897114e-05	0.00119043851627639	9.82535489204205e-05	9.45040900683489e-05	3.74945885207151e-06	7.23236784171047e-22	1.29772055600168e-23	-1.073054653886e-22	3.74945885207151e-06	3.46647279107192e-22	4.38975853841218e-06	8.73170765100085e-05	1.76197465953656e-23	2.45558349965957e-06	3.41671520268733e-07	0.000626266494521182	3.44788894850248e-05	0.0208215010824102	0.00226014937905403	0.000222811550270621	0.0208215010824105	-2.94734390791149e-16
"GSM1683858"	0.450756047078349	0.0113307062027209	0.00226523766201836	-1.58060453266009e-18	8.1105398864914e-20	8.14386984697232e-05	0.0107111761158664	0.000538091388384722	0.000522236938032087	1.58544503526343e-05	0	3.7949737910443e-06	-8.03787768466635e-24	1.205947656159e-05	-1.77590724644094e-21	0.000127949806113086	0.000352910949635672	5.74484923367296e-22	4.01280761596184e-05	1.24810612371048e-06	9.56549172416508e-05	5.41978289801567e-05	0.0012496204146238	0.000792404415980966	7.33600851917861e-05	0.00124962041462381	0
"GSM1683870"	0.785683953443045	0.0180236236786038	0.00417323924282514	-2.84327334277103e-18	0.00151523895221965	0.000177443470309106	0.0156774598106033	0.00065348144547171	0.000627070323782783	2.6411121688926e-05	1.41931057226534e-21	9.16319856413204e-23	-1.99501543978623e-22	2.6411121688926e-05	1.99657222626964e-21	0.000626774578758266	1.58781336081185e-20	-5.10017434642576e-23	-1.38747940325469e-22	2.95745024516569e-07	0.000181151538478928	0.000126159618459604	0.00210324326504033	0.00160324398607559	0.000159440834770689	0.00103172610262852	0.00107151716241181
"GSM1683874"	0.503539020022695	-3.36211449803882e-17	0.0232509928545516	0.0120421220903326	-4.40509012117122e-18	-4.45635082137932e-19	-2.70599551882723e-17	-1.71046458880678e-18	-1.6709473233366e-18	-3.95172654701578e-20	-1.71086743852633e-37	0	-2.76192404492351e-37	-3.95172654701578e-20	-4.52579620479653e-36	-6.03139190858559e-36	-1.23376136108821e-18	-9.25901110718553e-37	-4.27093651386188e-19	-1.00923108622001e-20	0.00134149459685798	0.000858223208024362	0.0152538712817085	0.0050774362611079	0.000719967506852846	0.0152538712817086	0
"GSM1683877"	-5.84988152650229e-18	0.00261980755628089	0.00272313153400178	0.573624579365814	3.15848295004811e-43	1.29100524419476e-05	0.00254026280215933	6.66347016796138e-05	6.43754944357664e-05	2.25920724384741e-06	-7.18154895622778e-23	-1.07051740827414e-21	1.18523898082849e-06	1.07396826301892e-06	2.89386184540889e-22	4.02610711541632e-22	2.78841488989036e-05	1.5541452026214e-07	3.54246496593894e-05	9.11281357211228e-07	0.000127137954900742	6.02692231996153e-05	0.00196339953644837	0.000508446095783605	6.38787236694559e-05	0.00196339953644838	0
"GSM1683879"	0.847218709479902	0.0278659342635522	0.00952379022208702	0.0240221211888133	4.19179802930699e-19	0.00015926082238171	0.0265505909666899	0.0011560824744806	0.00112943659349121	2.66458809893849e-05	0	0	-1.49870118466711e-23	2.66458809893849e-05	-1.33826341345201e-23	-8.43694416940072e-35	0.000894953988199073	-7.55075257900343e-22	0.000229505835366965	4.97676992517386e-06	0.000582960511529719	0.000265373647273728	0.00716945764927135	0.001386059461532	0.00011993895248021	0.00544438471157325	0.00172507293769813
"GSM1683883"	0.333167460683243	0.0144675976469653	0.00334779879502337	2.72917556098301e-19	-1.48680249457121e-19	8.4741695745813e-05	0.0134329640490211	0.000949891902198363	0.000899735196169992	3.35689046397805e-05	1.65878013885914e-05	-7.39270542315852e-23	3.28984123512774e-05	1.13528401692593e-23	6.70492288502958e-07	5.03023651728942e-21	0.000448659131539986	4.47379529714045e-06	0.000436131485364495	1.047078396837e-05	0.000303027290295518	0.000113505489083563	0.00181060684744405	0.00106485127220992	5.58078959903177e-05	0.000271615030197987	0.00153899181724607
"GSM1683888"	0.513796343741671	-7.54985447848414e-18	0.116856499843371	0.369347156414958	-2.18889558252534e-18	-1.6838158315829e-19	-4.53623656102168e-18	-6.56340751778832e-19	-6.44262706582955e-19	-1.2078045195876e-20	2.06478728775559e-37	3.05928490837005e-39	-1.52953432813527e-39	-1.2078045195876e-20	-6.70466193446238e-37	-4.70880036793151e-37	-1.63888214789457e-19	1.39702205225726e-37	-4.58364609503281e-19	-2.20098822902177e-20	0	0.00397981418362982	0.0740935353752446	0.0381567130379483	0.000626437246548063	0.0740935353752451	-6.31505276240954e-18
"GSM1683891"	0.505392596567116	0.0166530834516858	0.0125024684042636	-3.9593974007472e-17	-7.69508264202786e-19	8.62352318621459e-05	0.0160056390550779	0.00056120916474572	0.000543816559623287	1.73926051224324e-05	0	3.37331186080257e-06	-1.54389922836249e-22	1.34668366129293e-05	5.52456648700507e-07	2.78481845210681e-20	0.00042512203899192	6.68510940873858e-22	0.000117403056299973	1.29146433139342e-06	0.000809057732583949	0.000328892427046407	0.00919961796411522	0.00178083098592442	0.000384069294593561	0.00646823274354068	0.00273138522057485
"GSM1683894"	0.651174940299682	0.0322189824372171	0.00566825806941923	-2.01909182642626e-18	-9.78488854450358e-19	0.000288869509421558	0.0292272739694244	0.00270283895837116	0.00249320402531394	7.99933265528741e-05	0.000129641606504338	-6.12433143419754e-22	7.26616578461095e-05	7.33166870676423e-06	-1.93290254214438e-20	-4.53001940727262e-21	0.000487214445585885	6.57166568790299e-06	0.00198207185443006	1.73460596100929e-05	0.000369732505421094	0.000142629609971704	0.00380381132883916	0.00128677035406942	6.53142711178471e-05	0.00185286932437102	0.00195094200446814
"GSM1683895"	0.570849895986336	0.0463373169491509	0.0135319158853835	-1.06547123880985e-18	-8.10701422835078e-20	0.000274156222370745	0.0432554983164744	0.00280766241030567	0.00271967114178985	8.79912685158211e-05	0	-3.97835392631696e-21	7.4364958721094e-05	1.36263097947271e-05	8.97246504601918e-22	-4.66198460143264e-20	0.00130848268673568	1.17993868278763e-21	0.00139831785290052	1.28706021536369e-05	0.000388748129221424	0.000109687490806753	0.010475612515951	0.00239078320502511	0.000167084544379152	0.0104756125159511	0
"GSM1683903"	0.50409787164245	2.06243022343941e-16	0.05001852773018	0.445883600627373	0	2.54922065024604e-18	1.95506911986665e-16	8.18688970702974e-18	8.00996032539189e-18	1.7692938163784e-19	0	3.82395171894808e-35	3.66880208500879e-20	1.40241360787752e-19	1.50561300628127e-35	-2.26180189786851e-34	7.3144794821969e-18	1.95131925774981e-35	6.56221985818163e-19	3.9258857376819e-20	0.00128761898978722	0.00221998178299965	0.0358773145104991	0.00994707972081993	0.000686532726074049	0.0358773145104994	1.96601456074653e-18
"GSM1683904"	0.775113181754842	-2.91586712976903e-16	0.0953525090119696	0.129534309233191	-1.17539975660827e-16	-1.92197535614062e-17	-1.23938344448678e-16	-3.0888639305992e-17	-2.98338735716215e-17	-9.04752998932561e-19	-1.5001273543803e-19	-3.36781099063395e-36	5.62220466712843e-37	-9.0475299893256e-19	-3.3031231610155e-35	1.30910397775085e-35	-2.03186805511343e-17	1.18743674859123e-35	-9.44175957861027e-18	-7.34334418769053e-20	0.00218730588112954	0.000917973248825288	0.0713497040871612	0.019477183458041	0.00142034233681255	0.071349704087162	0
"GSM1683905"	0.472271440024862	-4.06098486310946e-17	0.128457156472021	0.399271403503118	-2.45085000323774e-17	-5.75441305715985e-18	-1.03313618513415e-17	-1.5573690215948e-20	-1.49696555151246e-20	-6.04034700823448e-22	0	-2.3203481996981e-39	0	-6.04034700823448e-22	-1.99930613848278e-38	-9.13018071318258e-21	-4.06398304642874e-21	-7.21361101881968e-37	-1.760944682469e-21	-1.45470730442654e-23	0	0.0113141651740516	0.0654852780050389	0.0515865209055055	7.11923874248391e-05	0.0654852780050402	-1.49849794826893e-20
"GSM1683907"	0.661918305234008	0.0797495152713365	0.0819947644685924	0.176337415026064	0.0673156851714172	0.00487830977185358	0.00242434448109433	0.00513117584697142	0.00483295099144984	0.00029822485552158	0	-3.8063956936152e-22	-1.72651440328011e-20	0.000298224855521579	-1.07823481866188e-20	0.000557269900001011	0.00409051490292196	2.70182931732276e-20	5.90832879229109e-05	0.000126082900603962	0.0011214703464735	0.000316307087082791	0.0438939118690683	0.0364695078272912	0.000193567338676575	0.0438939118690688	-2.37644800860393e-19
"GSM1683909"	0.839625235635325	0.0190923608332658	0.0402399782571886	-6.03866042742427e-18	-1.36950370489216e-19	0.000248906364861592	0.0175085206320617	0.00133493383634244	0.00125091112407709	4.49556335230125e-05	3.90670787423408e-05	6.42839652247463e-06	-3.85917385023286e-22	3.85272370005378e-05	0	9.29405303301172e-20	0.00048388399578609	3.32448950744127e-20	0.000752198797767484	1.48283305235145e-05	0.000654178039606209	9.10592727700315e-05	0.0371447840510403	0.0021226718294481	0.000227285064323907	0.0371447840510406	1.65300463391163e-18
"GSM1683911"	0.805308834211217	0.00986435248492722	0.13309752157725	0.0517292917266071	0.00413181302674797	0.000239916279003458	0.00456092928970792	0.000931693889467872	0.000897652923248379	1.40700708303221e-05	1.99708953891706e-05	-6.22664718411608e-24	-4.3888377877942e-23	1.40700708303221e-05	-1.90841397084628e-23	1.3686461741056e-21	0.000747352776775678	-3.29529762531251e-21	0.000142682170081347	7.6179763913541e-06	0.00705851396289938	0.00436437004091869	0.081482932718008	0.0390155340961596	0.00117617075926442	0.0814829327180093	-1.23853355556595e-18
"GSM1683913"	0.67127731607305	0.0418687788069032	0.0145310697554749	-4.35714662143367e-18	3.73591769541668e-21	0.000285063548394195	0.0397310316097012	0.00185268364880774	0.00180149789002409	5.11857587836472e-05	1.94022510453934e-21	6.43508036457224e-06	0	4.4750678419075e-05	-4.29340993064932e-22	0.000815066453168937	0.000941480853101543	3.08061724118576e-21	4.29756846913268e-05	1.97489906228727e-06	0.000608553555888711	0.000365502413466485	0.00792471716736068	0.00515596461962208	0.000476331999136952	0.00792471716736071	0
"GSM1683914"	0.716696159169366	1.3857095482422e-16	0.00530690428098524	0.165423213007081	1.58842718651821e-33	7.0964686899164e-19	1.30276266477916e-16	7.58504147731276e-18	7.29527729052551e-18	2.89764186787232e-19	0	-9.62856240305062e-36	2.19755189426593e-19	7.00089973606385e-20	-7.21650561054887e-36	2.07041159944911e-18	4.50239133213126e-18	0	7.04595783780691e-19	1.78785751644503e-20	0.000374409863683974	0.000154632347950311	0.00360125515104389	0.0011071793761393	6.94275421677583e-05	0.00360125515104391	0
"GSM1683917"	0.251122015348347	3.00052711974328e-16	0.313872874840154	0.435005109811499	2.8775543737667e-16	1.22972745976572e-17	2.40641679257043e-34	-2.40564109089398e-34	-2.28327117197993e-34	-7.77357606458083e-36	-4.46341582682454e-36	5.24665946563057e-54	-2.63592379339205e-53	-7.77357606458083e-36	-5.93565649804654e-53	1.19433915918056e-52	-1.60365746709103e-34	-7.71611088196153e-53	-5.93005138967066e-35	-8.66085659218323e-36	0.00100408957532263	0.00631857646471253	0.0852571755656471	0.221293033234472	1.92317324581262e-19	0.0852571755656477	2.55828802633167e-18
"GSM1683919"	0.693844341029161	0.0331299652783724	0.00684589918694334	-7.71956008487622e-19	2.09883608261719e-18	0.000257837505546918	0.0309721445722769	0.00189998320054854	0.00179359520075313	7.00517840556378e-05	3.63362157397761e-05	8.94705829516712e-06	3.86782686300121e-05	1.91361823831772e-05	3.29027474728134e-06	5.04739248551257e-21	0.000529659937287664	0	0.00124277698594872	2.11582775167432e-05	0.000255818911900741	0.000122992110200605	0.00581887361355604	0.000604155615954569	4.40589353313847e-05	0.00534310184873076	0.000475771764825272
"GSM1683922"	0.527964743713218	0.0144326816344291	0.00252860504403675	-2.34436582609922e-18	2.84601494109081e-19	0.000106648572665499	0.0135861296859872	0.000739903375776386	0.000717374996771679	2.25283790047069e-05	4.54462589369158e-22	3.35327404248764e-06	0	1.91751049622193e-05	-1.07596176580704e-21	4.95333386997392e-05	0.000615244608872236	1.18541161705254e-22	5.10811962960566e-05	1.51585290364597e-06	0.000128809226732904	6.26938891121391e-05	0.00138382064651609	0.00088524884136058	6.80324403150374e-05	0.0013838206465161	-7.43604681983991e-22
"GSM1683929"	0.821671872318641	0.0431364691318087	0.0221139948937914	0.0515715322024386	4.43815404588495e-19	0.000440008488991323	0.0417821706092212	0.000914290033596066	0.00087539062124802	3.61189030740862e-05	2.78050927395884e-06	1.8032677246697e-23	-3.69646969047915e-21	3.61189030740862e-05	1.09060116147666e-22	0.00048394057295098	0.00034230897496561	3.88432015274422e-20	4.6203497848023e-05	2.93757548340734e-06	0.000589947212403729	0.000201781258645752	0.0188415477516208	0.00186992476958918	0.000610793901531978	0.0108249777749601	0.00801656997666062
"GSM1683934"	0.611953183646697	8.41237589248732e-17	0.031387525728491	0.306520363099437	6.92522974346563e-17	4.97822160583082e-18	4.16233915764492e-18	5.73090072674119e-18	5.55205703015096e-18	1.78843696590225e-19	2.83268343527202e-35	0	0	1.78843696590225e-19	1.54252270067823e-35	5.04669436315693e-35	3.13011414560397e-18	-2.04852475155702e-35	1.85305993021842e-18	5.68882954328579e-19	0.00143836541855348	0.000976911147988521	0.0175434226657261	0.010938558669702	0.000490267826520853	0.0175434226657262	2.26679667765739e-19
"GSM1683937"	0.356908598739102	0.0175157811054938	0.00316491671312176	-2.87215020889511e-18	-6.93658874828059e-19	0.000112484777363419	0.0166093190632852	0.00079397726484516	0.000760733034938544	3.32442299066153e-05	0	4.65663588817218e-06	2.88347730298879e-23	2.85875940184432e-05	1.88706588187633e-22	2.97674010525417e-20	0.000579249924405046	1.69941513075027e-06	0.000173026544883732	6.75715051901572e-06	0.000100062553505929	5.88951886235928e-05	0.00218485383244892	0.000734971767897271	8.61333706460489e-05	0.000302823424598545	0.00188203040785037
"GSM1683939"	0.894712821882612	-1.36480651926808e-16	0.0227922913523433	0.0824948867650734	4.45958347381438e-41	-1.24151868522083e-18	-1.27454610187322e-16	-7.78452305426484e-18	-7.59227762640516e-18	-1.92245427859678e-19	0	-8.6694012478794e-38	5.33024756700592e-37	-1.92245427859677e-19	1.10892220101728e-36	-2.77460210962368e-35	-3.99035645529444e-18	-3.18747850301546e-36	-3.53771103477598e-18	-6.42101363347199e-20	0.00148989937160045	0.00058975069652558	0.0159945694630449	0.0044396285426399	0.00027844327853247	0.0159945694630449	0
"GSM1683941"	0.889864347076639	0.0184505825512467	0.0137445441693568	0.0779405262027632	0.000300754001712519	7.82272487903539e-05	0.0178253071391297	0.000246294161614139	0.000235766656673587	1.05275049405524e-05	-4.12803268828792e-23	0	-1.02406164940828e-22	1.05275049405524e-05	-9.03484836165426e-23	5.27082894823051e-05	0.000170349057309868	2.87723176711678e-22	1.08505716822173e-05	1.85873819919547e-06	0.000541740347165224	0.000638745068250221	0.00919465842767953	0.00310790335212127	0.000261496974140535	0.00493034744592328	0.00426431098175625
"GSM1683942"	0.775855123443649	0.0375507692331781	0.010997340234189	0.0598948158972859	0.0117323052517731	0.00100227300732246	0.0210184498261748	0.00379774114790774	0.00366195196434757	0.000135789183560166	0	0	8.48358783554326e-23	0.000135789183560166	-4.02561058725642e-22	0.00298129902952487	0.000591060747126852	-2.80478722128556e-19	7.85536024493296e-05	1.10385852465222e-05	-9.17276800338202e-21	3.8879664157199e-05	0.0109307482564858	-6.99321584544226e-21	2.77123135459318e-05	0.0109307482564861	4.22016473771858e-20
"GSM1683943"	0.917856367978113	1.20397104714979e-17	0.0434180876326011	0.0387255443894279	7.68669833329688e-18	1.08055164238359e-18	1.6614264803932e-18	1.61103401542427e-18	1.54031139541747e-18	7.01632907440418e-20	5.59329262754942e-22	-1.26976759025255e-37	1.16952275082663e-36	7.01632907440418e-20	-1.20820315204879e-35	-3.74316660507027e-36	1.13153322698482e-18	5.70305959398008e-36	4.03502739788155e-19	5.27542864449038e-21	0.0011656124337048	0.000499024601888006	0.0285837269341804	0.0118196478095525	0.00135007585327529	0.0285837269341809	-5.30185923602327e-19
"GSM1683944"	0.880072512565191	9.65744420584943e-17	0.00870051762124798	0.111226969813562	9.73692877469152e-35	1.45133043777591e-18	8.79546783808392e-17	7.16843323987922e-18	6.99804233394882e-18	1.54128016704904e-19	1.62628892254822e-20	8.2631819557181e-21	-2.13895591106994e-36	1.45864834749186e-19	-7.14985675386662e-37	-5.73361469843717e-35	3.52570833092223e-18	4.28820460708042e-37	3.41218549122787e-18	6.01485117987154e-20	0.000181905775891987	0.000165509278824013	0.00700884369493837	0.00117983626515713	0.000164422606436491	0.00700884369493839	-2.08259781845946e-20
"GSM1683945"	0.837390566104579	2.89113289223316e-17	0.031487406175648	0.131122027719778	-6.08170979277122e-34	6.52505288019318e-19	2.52472357996928e-17	3.0115878346195e-18	2.88883663991807e-18	1.2275119470142e-19	2.21809294376704e-36	6.28836420873996e-36	0	1.2275119470142e-19	-6.32741837428697e-36	6.0812728248765e-19	1.86412996858659e-18	1.66311588652997e-36	1.11624804162394e-19	3.0495458468144e-19	0.000389388064941178	0.000721389044937477	0.0285571570273294	0.00181455189217932	4.92014626056666e-06	0.0285571570273296	7.85787906156166e-21
"GSM1683947"	0.666205291621793	0.00185191064084151	0.0974002065498132	0.201576340686454	0.000285271600451567	2.77574793739171e-05	0.00141670995790646	0.000122171603109567	0.000116812915362184	3.42294829221212e-06	1.93573945517107e-06	-1.48446718988877e-24	8.42237024950265e-23	3.42294829221212e-06	2.78430730658834e-24	-3.35342835724294e-21	5.70808903855996e-05	-1.8173741610502e-22	5.87799451431326e-05	9.52079833451935e-07	0.00220385660927557	0.000845434784008898	0.0762389386458166	0.0157869547252199	0.00232502178549212	0.0762389386458173	-5.82493900647003e-18
"GSM1683950"	0.748851378533531	0.0524724141328533	0.0165081267430571	-1.40347280727313e-17	0.00614785002276171	0.000408662614335193	0.043798663045429	0.0021172384503274	0.00205152836845708	6.57100818703242e-05	7.41623018296574e-21	0	-2.13588343931195e-22	6.57100818703242e-05	-5.3211396590781e-21	0.00205152836845708	6.85873238037811e-20	-5.17441260570671e-20	2.71050632192139e-20	9.52435303022474e-22	0.00165605737792012	0.000686618697285415	0.00805885570144896	0.00579442999083705	0.000312164975565514	0.00805885570144902	-4.04540562793619e-20
"GSM1683951"	0.68714298940281	0.0380016001472522	0.0748978736921667	0.0698310328629888	0.0285148785345817	0.00268841899098158	0.00306173229781827	0.0037365703238707	0.00357005323477085	0.00012180046536711	4.47166237327417e-05	-1.33378963526819e-22	0	0.00012180046536711	8.48778145743832e-23	0.00205339489516029	0.00133324906232457	-1.25949484883576e-19	0.000150189968927105	3.32193083588805e-05	0.00317891916607813	0.00261530151907105	0.0399603778500917	0.0283772548667852	0.00076602029014057	0.0399603778500918	0
"GSM1683959"	0.741765028703506	-3.43240087571236e-18	0.00875965714318418	0.249475314153314	-6.74845300004586e-36	-3.74879068020938e-20	-3.23020413637284e-18	-1.64708832537417e-19	-1.59898481701515e-19	-4.81035083590191e-21	0	0	1.66158839668189e-36	-4.81035083590191e-21	2.34092361521042e-37	1.25732448359712e-36	-6.24532517476758e-20	0	-9.62365981718018e-20	-1.20863178203759e-21	0.000308524463508505	0.000146410762495916	0.00715199575020446	0.00104732446111466	0.00010540170586065	0.00715199575020454	-6.32760132927557e-18
"GSM1683960"	0.210083690621254	1.79785134349685e-17	0.00337126846509868	0.0607005413085296	-3.46117542449459e-35	1.57789845255911e-19	1.68347968945184e-17	9.85926695194218e-19	9.33543755519282e-19	2.79075089633213e-20	2.4475430711615e-20	-5.53664084397507e-38	9.54975649045807e-21	1.83577524728632e-20	-2.26128451416294e-36	-4.24370708719521e-36	5.26949577061632e-19	3.59759284388633e-22	4.00869558630559e-19	5.36486054270178e-21	0.000154069718025427	0.000155119518614699	0.00206668732898324	0.000902418682945551	9.29732165297585e-05	0.00206668732898326	3.82324801228092e-21
"GSM1683962"	0.682653002909802	-5.43904591356813e-17	0.0822107888385455	0.235136208251676	-9.79365060884668e-18	-8.26833272146981e-19	-3.97701389496886e-17	-3.99983630499891e-18	-3.82147795511332e-18	-1.78358349885585e-19	1.3878487709829e-35	0	0	-1.78358349885585e-19	-1.41737216294556e-35	1.72568954360388e-35	-2.9547817033973e-18	1.52467272336586e-35	-8.54859049066821e-19	-1.18372026492105e-20	0.00243273182006175	0.000685761016287422	0.0689264240100646	0.0092975238756412	0.000868348116490439	0.0689264240100649	3.23772195426079e-19
"GSM1683963"	0.746236037895072	0.0582603369313039	0.0609726134089462	0.134531011764678	0.0500249344744899	0.00312968378165648	0.00169955178834183	0.00340616688681574	0.00323720480609853	0.000168962080717208	0	0	-1.05106519515558e-19	0.000168962080717208	3.55670037058079e-23	0.00182898979304478	0.00108513665339183	-5.28778954592853e-19	0.000292098741250099	3.0979618411808e-05	0.000569814669671621	0.00280803122079052	0.0397766105793088	0.0172252636463083	0.000592893292866837	0.0397766105793095	3.0144744437861e-18
"GSM1683964"	0.648674359547969	-5.76062490963501e-18	0.0801859754746482	0.11342579936461	-1.56183902630554e-18	-1.44597038158943e-19	-3.52981212740032e-18	-5.24376717770214e-19	-5.06043468279394e-19	-1.83332494908192e-20	1.69767057597323e-36	-5.44029034935416e-38	0	-1.83332494908192e-20	6.513640884852e-37	-3.34905139074743e-19	-1.44160636187201e-19	2.59478156138097e-36	-2.51539502490927e-20	-1.82374276835765e-21	0.00200107147320421	0.00454513519943091	0.0422483950276141	0.0293250307746448	0.00206634299975405	0.0422483950276142	0
"GSM1683973"	0.617453302904695	0.0262052483128857	0.0410969624023113	0.110465968402668	-5.87905307594978e-19	0.000133920243301638	0.0249181705277529	0.00115315754183123	0.00112297165533119	3.01858865000129e-05	0	6.20703309771551e-06	-9.21424019279449e-22	2.39788534022974e-05	7.13999635929977e-22	2.35249491484399e-21	0.000674947305282165	3.39612441984057e-21	0.000439661187775763	8.36316227326315e-06	0.00183374983118732	0.00129316305172236	0.0309065623616818	0.00655901092865311	0.000504476229066749	0.0309065623616819	0
"GSM1683977"	0.688565767466256	0.0766265620598984	0.024066106757983	0.035514475072213	1.15821669866401e-19	0.000378116371476941	0.074033513224471	0.00221493246395049	0.00215031810363306	6.46143603174291e-05	0	9.89073485751186e-06	0	5.47236254599172e-05	-4.98160588390113e-22	1.47129157660678e-20	0.00122566190797821	0	0.000905288349444671	1.9367846210174e-05	0.00117467809744307	0.000703547377366254	0.0124504320267569	0.00902994533798344	0.000707503918433291	0.012450432026757	0
"GSM1683978"	0.76464206742897	2.20470837751673e-16	0.124635348941714	0.110722583629372	4.41305495773439e-17	3.88170864099113e-18	1.57030444238259e-16	1.54281352950784e-17	1.48129994210183e-17	6.15135874060092e-19	-7.85260444206564e-36	-8.86741700797745e-38	-4.07932296422073e-35	6.15135874060092e-19	-1.01691219285238e-35	-3.02094492876985e-36	1.16934274302762e-17	7.30640804877158e-37	3.06772185397391e-18	5.18501367681975e-20	0.00105537405920068	0.00633149742899354	0.0813135792165997	0.0354094892687955	0.00052540896812466	0.0813135792166003	0
"GSM1683980"	0.8004514421531	0.0963314280693469	0.0270666743686583	0.0761504554088965	0.00445882089657541	0.00087868054768388	0.0875119803653107	0.00348194625977768	0.00334887180023538	0.000133074459542297	-5.58184668141594e-21	0	4.70940087978727e-20	0.000133074459542296	-2.73802134430435e-22	0.00105509854137752	0.00174512740787874	-2.83345148961141e-21	0.000539820524969434	8.82532600968919e-06	0.000769849173126356	0.000135062590799253	0.0230833593488338	0.00251876155836924	0.000559641697529711	0.0230833593488339	-6.65363027094985e-20
"GSM1683982"	0.761002516758162	0.0665617662551449	0.0181378704369177	0.154297846549777	0.0570442297523942	0.00371360627834755	0.00240027228022493	0.00340365794417819	0.00323627969373237	0.000167378250445819	0	0	-5.43970742735889e-22	0.000167378250445819	-7.3083373818693e-21	0.00157181426110646	0.00155613093249205	-1.26243615425904e-20	0.000105319499365153	3.01500076870724e-06	4.21501678551793e-21	3.36092688421152e-21	0.0129656108925656	0.00506642120836517	0.00010583833598699	0.0129656108925659	-1.04166025863276e-19
"GSM1683983"	0.425529338752678	-1.62858655146688e-18	0.00308017735410768	0.0615021134215439	4.3934932998786e-36	-8.44768374373863e-21	-1.56789914871841e-18	-5.22397190047285e-20	-5.14471159692695e-20	-7.92603035458925e-22	-3.95270014202498e-38	-3.29333873475559e-23	-3.50856783976042e-22	-4.08812864135327e-22	-3.43736773185269e-40	-5.07156924526393e-20	0	-6.91816408400948e-38	-6.66652141636575e-22	-6.47713749936596e-23	0.000480353378425477	0.000198044395251215	0.00127485936304116	0.00102315616536566	0.000103764052024164	0.00127485936304116	2.10064880317753e-20
"GSM1683987"	0.899843359883572	-3.34283086735641e-17	0.0217332666161779	0.0784233735002512	-2.77098237984818e-17	-2.02533838494679e-18	-1.34860589741255e-18	-2.34454059272297e-18	-2.29341673529878e-18	-5.11238574241878e-20	0	-7.47695291355175e-38	0	-5.11238574241878e-20	-6.73262085682765e-38	-8.07587948136497e-19	-1.43488022009054e-18	7.4973811986448e-36	-4.70307410201068e-20	-3.91782605163053e-21	5.77496285214188e-05	6.33909252269662e-21	0.0145564580289592	0.00706934818285982	4.97107758375072e-05	0.0145564580289593	2.94634813147488e-21
