"Cell line 1"	"Cell line 2"	"Cell line 3"	"RMSE"	"Correlation"
"TCGA-12-1088"	0.450290215901561	0.217125760021583	0.332584024076856	336.030709385801	0.745519888631223
"TCGA-12-1089"	0.510627529433102	1.28054398612722e-17	0.489372470566898	204.370799811284	0.81191996431293
"TCGA-12-1090"	0.15385360643754	1.34225453576349e-17	0.846146393562461	356.628751502361	0.0952492506782536
"TCGA-12-1091"	0.329807234554791	0.00730688708379483	0.662885878361414	261.264576187281	0.848463434320728
"TCGA-12-1092"	0.313206785331554	0.237360920074772	0.449432294593674	397.842492325518	0.427238677410539
"TCGA-12-1093"	0.381796981747892	0.219966118800639	0.398236899451468	555.851848407533	0.508103155640944
"TCGA-12-1094"	0.202642552142548	0.138340225177713	0.659017222679741	541.691776885437	0.639295865104806
"TCGA-12-1095"	0.41079392564681	0.28813463530036	0.30107143905283	357.363237333253	0.620345335080611
"TCGA-12-1096"	0.438841917265345	0.122000677098595	0.439157405636059	361.237228279018	0.514111046739422
"TCGA-12-1097"	0.42463168162278	0.0547704826977334	0.520597835679487	420.515864284257	0.701287294217699
"TCGA-12-1098"	0.351981778615193	1.46219748591031e-17	0.648018221384805	308.630006281268	0.694517895192073
"TCGA-12-1099"	0.652664412206475	3.01300226292513e-19	0.347335587793525	310.888202449611	0.822402339898288
"TCGA-12-1597"	0.736457583008253	0.00701018153841691	0.25653223545333	377.061565329843	0.65502081318657
"TCGA-12-1598"	0.108270384606291	0.229949678854502	0.661779936539207	247.88911407551	0.522800269380549
"TCGA-12-1599"	0.216673720383445	0.288918481940879	0.494407797675676	378.476236207654	0.562334637354387
"TCGA-12-1600"	0.451224831851252	4.89106310218547e-18	0.548775168148748	193.412618791766	0.794169262890656
"TCGA-12-1602"	0.456791839637287	0.159753027442885	0.383455132919827	390.495380480863	0.488738680917651
"TCGA-12-3644"	0.309704424964483	0.129239839310877	0.56105573572464	265.643176837195	0.500206614826018
"TCGA-12-3646"	0.487270850104141	0.081393432512508	0.431335717383351	305.929280831907	0.719976128117561
"TCGA-12-3648"	0.151665713145786	1.74141595136343e-18	0.848334286854214	398.882363621094	0.816086591913156
"TCGA-12-3649"	0.405319497076188	1.43258710274717e-15	0.59468050292381	643.224489739272	0.556800984197535
"TCGA-12-3650"	0.136324388778649	1.08558767965649e-16	0.863675611221351	388.428344931079	0.854868585069774
"TCGA-12-3651"	0.729431201626439	0.0444504390067897	0.226118359366772	468.052732360951	0.618568314752041
"TCGA-12-3652"	0.146857674512561	4.6258774816788e-18	0.85314232548744	491.627559982738	0.749892204081285
"TCGA-12-3653"	0.579912943683747	-3.40333889783315e-17	0.420087056316253	429.232227789471	0.608014924407291
"TCGA-12-5295"	0.234557394076964	1.05609250045258e-17	0.765442605923037	234.76487841837	0.760249013752303
"TCGA-12-5299"	0.022059897717546	0.0530136365547704	0.924926465727684	280.155864753119	0.745915723823537
"TCGA-12-5301"	0.0381259611160323	0.0322736343457724	0.929600404538197	430.664937633374	0.525089024719103
"TCGA-14-0736"	0.211642049350151	0.104806296975577	0.683551653674273	585.842212483659	0.661533213649798
"TCGA-14-0781"	-2.55795828895143e-17	0.901959195987121	0.0980408040128792	1243.0809467041	0.25504813021552
"TCGA-14-0783"	0.0425413724710733	0.399062482846911	0.558396144682027	393.525065156314	0.70342813629189
"TCGA-14-0786"	0.173189058461668	0.00385169451568198	0.822959247022652	424.846271382807	0.742680435552948
"TCGA-14-0787"	0.124946097556642	-1.17220233022094e-17	0.875053902443359	334.64632897766	0.759468923963013
"TCGA-14-0789"	0.0111424045351199	0.624990876506977	0.363866718957905	629.80601268787	0.54231137720046
"TCGA-14-0790"	0.0586200733473435	2.00446559173045e-17	0.941379926652657	482.317851619262	0.66039654712801
"TCGA-14-0812"	0.302032471978588	2.69931283638127e-18	0.69796752802141	332.792644403911	0.498250794619555
"TCGA-14-0813"	0.187302989860219	0.139208626086676	0.673488384053105	445.590274086704	0.654427425327568
"TCGA-14-0817"	0.144661975613332	0.176898043917369	0.678439980469299	330.789523530039	0.678894049807821
"TCGA-14-0865"	0.562070912668063	-1.408510912589e-16	0.437929087331937	270.117750396437	0.802868482041586
"TCGA-14-0866"	0.478053461130572	0.123712620143739	0.39823391872569	273.361688559016	0.699520451750675
"TCGA-14-0867"	1.89386414670697e-19	0.392940242339962	0.60705975766004	464.867075777887	0.665998394424425
"TCGA-14-0871"	0.00922803328528711	0.964089515778746	0.0266824509359673	451.203558265278	0.810923951253292
"TCGA-14-1034"	0.229669411066923	0.319083668736306	0.45124692019677	424.141701883064	0.568811982613123
"TCGA-14-1037"	0.243487488732531	0.278803338630337	0.477709172637132	313.624911837247	0.665919001788269
"TCGA-14-1396"	0.0361641540341864	0.236046851694391	0.727788994271423	470.241190381891	0.79943229366567
"TCGA-14-1401"	0.632624963443546	0.0626309738562263	0.304744062700228	304.479672435406	0.784872297669152
"TCGA-14-1402"	0.159336815434274	0.0182089233434864	0.822454261222239	308.07970466906	0.691937341289175
"TCGA-14-1451"	0.166480412409483	0.559953371134761	0.273566216455757	694.954877854716	0.526804156563291
"TCGA-14-1452"	0.398582845863192	0.341056642892244	0.260360511244564	542.789117886061	0.706737092275859
"TCGA-14-1453"	0.213391359043569	2.61213193887427e-17	0.786608640956431	212.56285264847	0.864661978836341
"TCGA-14-1454"	0.742727357221246	0.0292607669323409	0.228011875846413	232.616202716418	0.814608095639808
"TCGA-14-1455"	0.561836169748771	0.0540826917450918	0.384081138506137	209.943478706756	0.771603965600657
"TCGA-14-1459"	0.255694469053594	0.31736755808276	0.426937972863646	461.71860201991	0.482798008504415
"TCGA-14-1794"	0.388708492733436	0.428216622355574	0.183074884910991	270.528485862663	0.695734807037726
"TCGA-14-1795"	0.154676824874655	0.0166886319013812	0.828634543223965	331.761639822408	0.674271131117905
"TCGA-14-1823"	0.268321989178986	0.285430339568539	0.446247671252474	458.830270663475	0.243167058501829
"TCGA-14-1825"	0.710686345808237	0.00837334923830256	0.28094030495346	315.415868523569	0.725353974027602
"TCGA-14-1827"	0.591526921689734	-4.85646713027087e-19	0.408473078310266	353.673165153234	0.569261565229378
"TCGA-14-1829"	0.440793557591032	0.213100591984621	0.346105850424346	386.857365202358	0.443258686847836
"TCGA-14-2554"	0.242791563868439	0.256091678655755	0.501116757475807	461.48286639192	0.39815827601634
"TCGA-14-2555"	0.317142333503601	0.0712756302825856	0.611582036213813	413.614442329472	0.554428757309492
"TCGA-14-3476"	0.306188159691472	0.0659210268244368	0.627890813484089	279.141362213669	0.447132261104457
"TCGA-14-3477"	0.484217593663508	-9.77445146062543e-18	0.515782406336492	263.128566127387	0.658665704585129
"TCGA-15-0742"	0.389963468425038	8.00722208253321e-18	0.610036531574968	234.036488497083	0.834673693027142
"TCGA-15-1444"	0.500658032783458	0.0117781266898706	0.487563840526671	672.480174897146	0.69663291061036
"TCGA-15-1446"	0.463341704385496	0	0.536658295614505	396.83421768681	0.629108071605702
"TCGA-15-1447"	0.459998620866933	1.38591761596664e-18	0.540001379133066	233.793502751169	0.506679696298536
"TCGA-15-1449"	0.465877118054761	-6.51294426876376e-18	0.534122881945238	262.271413665017	0.454230262034376
"TCGA-16-0846"	0.38001263043062	0.0746648099819721	0.545322559587408	485.097537142872	0.591444474339972
"TCGA-16-0848"	0.243306043392643	0.515373517151936	0.241320439455422	661.983510499985	0.326808235168905
"TCGA-16-0861"	0.456469875086609	0.0645356409730647	0.478994483940326	426.02439363055	0.790388065585939
"TCGA-16-1045"	0.472092135742447	0.467220280245951	0.0606875840116025	336.169824466509	0.570549106455172
"TCGA-16-1047"	0.45670857396278	0.0153188414747421	0.527972584562478	308.651847543689	0.705814181923681
"TCGA-16-1055"	0.306320170967976	0.557819238545095	0.13586059048693	433.482173075786	0.597841458781963
"TCGA-16-1056"	0.462167633549103	5.6309098540417e-18	0.537832366450897	279.157351963044	0.827605056963627
"TCGA-16-1060"	0.143960936965581	0.439156305177222	0.416882757857198	460.640834748501	0.469365218721928
"TCGA-16-1062"	0.18605704962942	0.00458148860697445	0.809361461763606	444.003548132111	0.782198712853949
"TCGA-16-1063"	0.427093425918628	0.0850734903033034	0.487833083778069	278.040311211962	0.684417582107397
"TCGA-19-0955"	0.225305470884648	0.482113573980133	0.292580955135219	774.992772349556	0.296636133972808
"TCGA-19-0957"	0.314784724832468	0.017644955694764	0.667570319472768	378.440819201677	0.6940149108678
"TCGA-19-0960"	0.941984304530393	1.23013260310586e-18	0.058015695469608	309.845617460306	0.780564408737446
"TCGA-19-0962"	0.176911909072922	0.196246172322602	0.626841918604476	451.676874716458	0.584391082550887
"TCGA-19-0963"	0.456553853047613	0.141393752791446	0.402052394160941	408.994181164798	0.644594358486144
"TCGA-19-0964"	0.528661360698334	0.0289290463529717	0.442409592948694	343.934899192945	0.756153176270586
"TCGA-19-1385"	2.50687209610949e-19	1	-7.43229513955573e-17	723.388569081476	0.524107742181409
"TCGA-19-1386"	0.525592522352556	-5.7878498629657e-17	0.474407477647444	336.847916178865	0.486597776568956
"TCGA-19-1387"	0.467145397820772	0.217664399172121	0.315190203007107	301.751876434111	0.625134599294736
"TCGA-19-1388"	0.283873959957871	0.0412254118884818	0.674900628153647	384.227490965557	0.458848554424641
"TCGA-19-1389"	-3.57673565825567e-19	0.369060005835888	0.630939994164114	465.509701362199	0.450024978151788
"TCGA-19-1390"	0.362155027449321	1.08612652614088e-16	0.63784497255068	314.779066693411	0.860129436799784
"TCGA-19-1392"	0.0852087279084664	0.161710106599357	0.753081165492177	425.436416224663	0.516304506051631
"TCGA-19-1786"	0.547292662374381	0.0490922516593641	0.403615085966255	265.127423377801	0.718312107789307
"TCGA-19-1787"	0.0783716707309595	0.359811921446671	0.56181640782237	324.810872954519	0.46785868003898
"TCGA-19-1789"	0.727521108550985	-1.13557832099233e-17	0.272478891449015	275.200293624566	0.694793250260786
"TCGA-19-1790"	2.74437984295868e-15	1.00000000000004	3.48355728638713e-20	932.923909202311	0.77614165765575
"TCGA-19-1791"	0.504009565579768	5.39266938923854e-18	0.495990434420232	298.975841737558	0.628820361607221
"TCGA-19-2619"	0.37542535346509	0.099204671615708	0.525369974919203	396.196738530738	0.806316621305099
"TCGA-19-2620"	0.282019331518453	-4.59505426917235e-19	0.717980668481547	780.9870540634	0.557745301098304
"TCGA-19-2621"	0.384338824210791	7.98922656120487e-16	0.615661175789208	453.000903813416	0.807217213519201
"TCGA-19-2623"	0.108271137211804	0.754133685196025	0.137595177592188	426.661062309285	0.675279446441788
"TCGA-19-2624"	0.445677747179576	-3.64858254659245e-17	0.554322252820426	496.39212911366	0.77493566667696
"TCGA-19-2625"	0.329042555570937	0.308838879386956	0.362118565042107	708.140147765015	0.332620128074714
"TCGA-19-2631"	0.107189290513741	8.34134828735196e-18	0.892810709486287	553.697637979904	0.671395822511708
"TCGA-19-4068"	0.0978374325884191	-2.18706267383039e-17	0.902162567411582	337.866000657448	0.719933666817611
"TCGA-19-5947"	7.92111376833729e-16	1.00000000000001	-5.36475645573875e-18	1794.37294441829	0.454084765964003
"TCGA-19-5950"	0.125935964721281	-2.99626146655779e-17	0.874064035278719	687.737115657148	0.483158101732391
"TCGA-19-5951"	0.0753666201923889	7.21660923047664e-18	0.924633379807611	553.93536450502	0.686240214128697
"TCGA-19-5952"	1.0968051720566e-16	0.119622085138	0.880377914862005	989.117358757128	0.656366081165777
"TCGA-19-5954"	-3.29566976037697e-17	0.210681359587772	0.789318640412239	775.163810309919	0.657574779330125
"TCGA-19-5955"	0.0691004047934645	0.358186707905308	0.572712887301227	1001.87402749287	0.46561506009799
"TCGA-19-5956"	0.380578040874874	-2.56181457011701e-17	0.619421959125141	458.119837055166	0.816321329372086
"TCGA-19-5958"	0.147305632694417	-1.12695805810325e-16	0.852694367305581	829.623235312782	0.645690369587682
"TCGA-19-5959"	0.126140733050929	8.37107465216656e-17	0.873859266949069	820.155788262231	0.619558883551301
"TCGA-19-5960"	0.646941315470247	1.73700072015544e-17	0.353058684529754	433.534575182048	0.744269547514908
"TCGA-26-1438"	0.427417909586077	0.461446993648889	0.111135096765034	508.184586175391	0.370350040632656
"TCGA-26-1439"	0.312545401524702	0.283143442208925	0.404311156266373	539.43453641624	0.545217181649967
"TCGA-26-1440"	0.461534979029581	0.176429157829851	0.362035863140569	244.888645520981	0.681853008063448
"TCGA-26-1443"	0.21585741642749	0.199108987114357	0.585033596458147	280.380901837134	0.844236950692546
"TCGA-26-1799"	0.432226815223375	2.90801334520739e-16	0.567773184776625	217.208784472582	0.836393094587178
"TCGA-26-5132"	0.219849518784338	0.124670406669608	0.655480074546054	286.004180250895	0.561028144689206
"TCGA-26-5134"	0.327572564236271	5.42457717447512e-19	0.67242743576373	206.882721243609	0.80825530800935
"TCGA-26-5135"	0.147461298358959	0.0403685229571544	0.812170178683891	286.318572077593	0.659812790349305
"TCGA-26-5136"	-1.05597677837964e-15	1	-3.74333560330433e-17	1350.49311983364	0.797961593486573
"TCGA-26-5139"	0.0677154360493109	0.618109494807554	0.314175069143134	589.531209776533	0.0987146520977306
"TCGA-27-1830"	0.331895454197394	0.220091982381222	0.448012563421384	442.370335526403	0.528540216031302
"TCGA-27-1831"	0.398734242724912	0.175127040130981	0.426138717144109	274.187001302981	0.582612704146793
"TCGA-27-1832"	0.0404140129143211	0.27997132970563	0.679614657380048	372.555902865971	0.410223489131447
"TCGA-27-1833"	0.278729213477615	-6.19763782002504e-16	0.721270786522385	295.214433692106	0.810590518963826
"TCGA-27-1834"	0.266491064840908	-6.93889390390722e-18	0.733508935159093	295.446623013569	0.656320754062898
"TCGA-27-1835"	0.610955254763975	-1.10058004357752e-17	0.389044745236025	314.48307915326	0.787805275535756
"TCGA-27-1836"	0.713031796337898	2.65619571703089e-19	0.286968203662102	330.463963978091	0.735195550130575
"TCGA-27-1837"	0.369987768345057	0	0.630012231654943	543.792809220667	0.605080014756384
"TCGA-27-1838"	0.271987638055544	0.368794262271258	0.359218099673198	280.658188742845	0.446389764020325
"TCGA-27-2518"	0.459281294329153	0.0240318961451659	0.516686809525681	356.137009169084	0.682498341710734
"TCGA-27-2519"	0.216716178578526	0.532697829572625	0.250585991848848	369.380988166461	0.557434893990546
"TCGA-27-2523"	0.160020216850349	-9.25362255335836e-17	0.839979783149651	297.636227012405	0.566462653410046
"TCGA-27-2524"	0.0212585190493439	0.420618096521881	0.558123384428772	455.378137045696	0.731286121312142
"TCGA-27-2526"	0.646379795687055	0	0.353620204312945	337.512343874266	0.607458170959673
"TCGA-27-2527"	0.201725533861449	0.297331218209264	0.500943247929286	519.750311627852	0.450186294060375
"TCGA-27-2528"	0.287427614698648	2.37552163771822e-17	0.712572385301353	442.920133984477	0.653621060965796
"TCGA-28-1745"	0.084984640206273	-8.67361737988403e-19	0.915015359793727	319.484147325248	0.31402285844273
"TCGA-28-1746"	0.773086307841226	0.0770827462560849	0.149830945902689	372.415022232698	0.699036287480636
"TCGA-28-1747"	0.501372420216197	-4.81448573193937e-19	0.498627579783804	446.37426683089	0.367318397763836
"TCGA-28-1749"	0.290428264801396	-1.29985498079499e-16	0.709571735198605	253.392704431264	0.791068693580399
"TCGA-28-1750"	0.0832267165983844	0.216743261526342	0.700030021875275	381.291151869624	0.681700817717004
"TCGA-28-1751"	0.0447660344712607	0.493689040863394	0.461544924665346	354.828791507032	0.624188317478699
"TCGA-28-1752"	0.226834255247669	0.247270888791493	0.525894855960837	381.228873812289	0.351673963388245
"TCGA-28-1753"	0.274853749764716	0.29857999606593	0.426566254169354	441.83480237312	0.600060739541487
"TCGA-28-1755"	0.123427226065816	5.19898323011406e-18	0.876572773934183	181.4928671648	0.831514039652555
"TCGA-28-1757"	5.30347210181382e-19	0.0178591464786217	0.982140853521379	320.075670359112	0.658156402278845
"TCGA-28-1760"	0.0879793344984518	0.486441404861398	0.425579260640149	489.090867650525	0.483142009429721
"TCGA-28-2502"	0.109850837004387	0.141358499243945	0.748790663751669	668.228236294591	0.503643722563792
"TCGA-28-2506"	0.934826903803856	-1.71424119532821e-17	0.0651730961961438	588.563256261658	0.626717903982466
"TCGA-28-2509"	2.10591542575891e-16	0.325797189916229	0.674202810083794	437.597594234603	0.681499117082013
"TCGA-28-2513"	0.101747130350131	0.70666085075692	0.19159201889295	482.080198422172	0.471335768476257
"TCGA-28-2514"	0.518696099303333	0.0872130476604625	0.394090853036204	493.139312006081	0.660902776909802
"TCGA-28-5204"	0.0729699806884162	-2.23178141690473e-17	0.927030019311583	631.986876266158	0.00884153076558276
"TCGA-28-5207"	0.0678562037291046	0.018755059550838	0.913388736720059	526.667169720859	-0.033838492810449
"TCGA-28-5208"	0.0634648146933528	0.319771077387574	0.616764107919073	673.783708459747	0.0565958233025609
"TCGA-28-5209"	0.0419012945371513	0.462018821498899	0.496079883963949	667.735188633724	0.0896750031696783
"TCGA-28-5213"	0.00323681363531783	3.63092099545482e-18	0.99676318636468	394.070250826216	0.110253053672654
"TCGA-28-5214"	0.153109080563962	0.290571497643697	0.556319421792341	464.276438495079	0.156762362409524
"TCGA-28-5215"	9.06129226806605e-17	1	8.43207019800552e-19	793.772730784603	0.177548378886891
"TCGA-28-5216"	0.0620789217923643	0.351960457842515	0.58596062036512	465.691678224993	0.151698639039061
"TCGA-28-5218"	1.42230617667389e-19	0.545495009833404	0.454504990166595	583.94989882493	0.170512473620618
"TCGA-28-5219"	0.057563974034409	0.17834112099889	0.764094904966713	395.095690766313	0.551060633618876
"TCGA-28-5220"	0.480190504813021	1.43635801824611e-19	0.519809495186979	295.175021636718	0.731301323664475
"TCGA-28-6450"	4.14458662083524e-19	-3.02443826832196e-16	1.00000000000004	860.192608108215	0.573032077632281
"TCGA-32-1970"	0.536819176083836	-7.87694141315418e-19	0.463180823916164	358.416496508642	0.693598295748444
"TCGA-32-1973"	0.269176580695074	0.00703353686432584	0.7237898824406	422.470609491326	0.371392172189169
"TCGA-32-1976"	0.607087219156974	0.272980362469002	0.119932418374024	585.829297526642	0.645335427301058
"TCGA-32-1977"	0.238055186435406	0.570023801089195	0.191921012475399	465.038721699062	0.430442547727914
"TCGA-32-1978"	0.628249375058756	0.122231379967021	0.249519244974223	301.684294519206	0.834219627789951
"TCGA-32-1979"	0.382868844555807	0.230182685127767	0.386948470316426	602.392717824481	0.479093661780712
"TCGA-32-1980"	0.2145522576957	0	0.7854477423043	619.249234995948	0.523202360275328
"TCGA-32-1982"	0.169137931792752	0.0658914130053025	0.764970655201945	436.939198477593	0.619660537685889
"TCGA-32-1986"	2.63550915984148e-19	0.336691325538297	0.663308674461701	560.886461674609	0.594306917733123
"TCGA-32-1987"	0	0.783023119073321	0.216976880926679	424.802620677373	0.565621246815112
"TCGA-32-1991"	0.078396512057998	0.0826142661202465	0.838989221821757	415.674963034443	0.510613694204797
"TCGA-32-2491"	0.0179333168586863	0.447485796249084	0.53458088689223	707.634147278879	0.535956795506168
"TCGA-32-2494"	0.109896008582976	0.59555126565724	0.294552725759787	577.448340223199	0.561607530528582
"TCGA-32-2495"	0.0888381867504726	-1.51431813641423e-18	0.911161813249529	576.102634608748	0.609897403113294
"TCGA-32-2615"	0.139964396007913	0.772581753524765	0.0874538504673229	607.983396295899	0.477618102147387
"TCGA-32-2616"	0.172071049608247	0.0878888294693407	0.740040120922412	172.541864170899	0.770042840173344
"TCGA-32-2632"	0.287505485605352	0.0233220717948465	0.689172442599801	625.03123187427	0.391406055313045
"TCGA-32-2634"	0.420793461624682	0.144552889820959	0.434653648554359	401.904227301863	0.689164882010467
"TCGA-32-2638"	0.184657515639919	0.445757873920213	0.369584610439869	734.132758542806	0.475070983677701
"TCGA-32-4209"	0.0821300833560692	0.300685437395447	0.617184479248483	670.10413627975	0.508128242072811
"TCGA-32-4210"	0.463695242654038	0.0315745678457375	0.504730189500224	409.684722958393	0.619143534106363
"TCGA-32-4211"	0.326282446041141	0.3212230982568	0.352494455702059	579.314550315356	0.44920651255309
"TCGA-32-4213"	0.0543029101585532	0.301528983958927	0.64416810588252	701.022148348741	0.457982822109446
"TCGA-32-4719"	0.209493436601171	0.0654820556839999	0.72502450771483	568.341206906528	0.47697271593862
"TCGA-32-5222"	0.219120365763789	-1.41219082481926e-18	0.780879634236211	226.02876053212	0.708860842748293
"TCGA-41-2571"	0.225310873659546	0.114543707221079	0.660145419119375	333.323353860945	0.61567404475766
"TCGA-41-2572"	0.153812848981953	0.0499089120450567	0.796278238972991	504.355100124042	0.644524354773882
"TCGA-41-2573"	0.533264810548401	0.0546079410403703	0.412127248411228	700.604202601533	0.43609823673165
"TCGA-41-2575"	0.487355249817764	5.0849032642923e-17	0.512644750182236	334.749832726911	0.737710825867575
"TCGA-41-3392"	0.166296980274437	7.59615555560629e-18	0.833703019725564	603.235848994382	0.654548552238812
"TCGA-41-3393"	0.425116506273849	0.290582900306484	0.284300593419667	446.922889615274	0.653912288777397
"TCGA-41-3915"	0.130602038539486	0.34148013438386	0.527917827076654	442.518946149106	0.416577677667886
"TCGA-41-4097"	0.0264988298679387	0.111867202609686	0.861633967522376	827.843485756094	0.330539032786835
"TCGA-41-5651"	0.431683856601013	-1.88079762483756e-18	0.568316143398988	615.559921612233	0.676407485203581
"TCGA-76-4925"	0.493393849108831	4.58223116823322e-33	0.506606150891169	431.412431286513	0.673585063894212
"TCGA-76-4926"	0.131301206644653	0.0488641131655348	0.819834680189813	200.952358643739	0.84257115431436
"TCGA-76-4927"	0.185033869253658	-1.08860581160322e-16	0.814966130746343	249.129587275159	0.741246445118108
"TCGA-76-4928"	0.0183256040358134	0.0639226493112443	0.917751746652942	272.838751861169	0.746043860613432
"TCGA-76-4929"	0.126366281556465	0.0571428243719581	0.816490894071577	409.938486883947	0.51799220351229
"TCGA-76-4931"	0.288398793203592	0.154009415254512	0.557591791541896	256.837736136173	0.588140848838068
"TCGA-76-4932"	0.227110483835937	-5.00586302893863e-17	0.772889516164065	415.146752398297	0.662014219811816
"TCGA-76-4934"	0.339797007734701	1.40345056374132e-18	0.6602029922653	219.541999644251	0.814536354605199
"TCGA-76-4935"	0.316340001627777	0.0717665110907108	0.611893487281513	256.594265632497	0.786387276524955
"TCGA-76-6191"	0.259450487391508	1.07705654066277e-16	0.740549512608493	719.844698365157	0.694783470285246
"TCGA-76-6192"	0	5.81292652130003e-18	1	894.460060718219	0.624421024879528
"TCGA-76-6193"	-1.85650953440852e-17	0.642254065264549	0.357745934735448	933.573132509805	0.631414598646521
"TCGA-76-6282"	-5.24614346074951e-18	0.788549857406765	0.211450142593238	670.432343761789	0.463613187192163
"TCGA-76-6285"	0.199773023525964	0.0534592981991081	0.746767678274926	583.180315866703	0.757822778333093
"TCGA-81-5910"	1.73472347597681e-18	2.30318796800338e-15	1	874.316230944795	0.826887400961634
"TCGA-87-5896"	0.00554358206185978	-1.80324380499271e-16	0.994456417938163	594.717002429596	0.83903751466357
